Circuit: * C:\Users\USER\Desktop\ECE445_SeniorDesign\Notebooks\Kanin\Simulation\Buck-converter.asc

WARNING: Node N004 is floating.
WARNING: Node N002 is floating.

Direct Newton iteration for .op point succeeded.
Heightened Def Con from 0.0332188 +++++++++++++++++++to 0.0332188
Heightened Def Con from 0.0332333 ++++++++++++++++++++to 0.0332333
Heightened Def Con from 0.0332667 ++++++++++++++++++++to 0.0332667
Heightened Def Con from 0.0332813 +++++++++++++++++++to 0.0332813
Heightened Def Con from 0.0333 ++++++++++++++++++++to 0.0333
Heightened Def Con from 0.0333333 ++++++++++++++++++++to 0.0333333
Heightened Def Con from 0.0333438 +++++++++++++++++++to 0.0333438
Heightened Def Con from 0.0333667 ++++++++++++++++++++to 0.0333667
Heightened Def Con from 0.0334 ++++++++++++++++++++to 0.0334
Heightened Def Con from 0.0334063 +++++++++++++++++++to 0.0334063
Heightened Def Con from 0.0334333 ++++++++++++++++++++to 0.0334333
Heightened Def Con from 0.0334667 ++++++++++++++++++++to 0.0334667
Heightened Def Con from 0.0334688 +++++++++++++++++++to 0.0334688
Heightened Def Con from 0.0335 ++++++++++++++++++++to 0.0335
Heightened Def Con from 0.0335313 +++++++++++++++++++to 0.0335313
Heightened Def Con from 0.0335333 ++++++++++++++++++++to 0.0335333
Heightened Def Con from 0.0335667 ++++++++++++++++++++to 0.0335667
Heightened Def Con from 0.0335938 +++++++++++++++++++to 0.0335938
Heightened Def Con from 0.0336 ++++++++++++++++++++to 0.0336
Heightened Def Con from 0.0336333 ++++++++++++++++++++to 0.0336333
Heightened Def Con from 0.0336563 +++++++++++++++++++to 0.0336563
Heightened Def Con from 0.0336667 ++++++++++++++++++++to 0.0336667
Heightened Def Con from 0.0337 ++++++++++++++++++++to 0.0337
Heightened Def Con from 0.0337188 +++++++++++++++++++to 0.0337188
Heightened Def Con from 0.0337333 ++++++++++++++++++++to 0.0337333
Heightened Def Con from 0.0337667 ++++++++++++++++++++to 0.0337667
Heightened Def Con from 0.0337813 +++++++++++++++++++to 0.0337813
Heightened Def Con from 0.0338 ++++++++++++++++++++to 0.0338
Heightened Def Con from 0.0338333 ++++++++++++++++++++to 0.0338333
Heightened Def Con from 0.0338438 +++++++++++++++++++to 0.0338438
Heightened Def Con from 0.0338667 ++++++++++++++++++++to 0.0338667
Heightened Def Con from 0.0339 ++++++++++++++++++++to 0.0339
Heightened Def Con from 0.0339063 +++++++++++++++++++to 0.0339063
Heightened Def Con from 0.0339333 ++++++++++++++++++++to 0.0339333
Heightened Def Con from 0.0339667 ++++++++++++++++++++to 0.0339667
Heightened Def Con from 0.0339688 +++++++++++++++++++to 0.0339688
Heightened Def Con from 0.034 ++++++++++++++++++++to 0.034
Heightened Def Con from 0.0340313 +++++++++++++++++++to 0.0340313
Heightened Def Con from 0.0340333 ++++++++++++++++++++to 0.0340333
Heightened Def Con from 0.0340667 ++++++++++++++++++++to 0.0340667
Heightened Def Con from 0.0340938 +++++++++++++++++++to 0.0340938
Heightened Def Con from 0.0341 ++++++++++++++++++++to 0.0341
Heightened Def Con from 0.0341333 ++++++++++++++++++++to 0.0341333
Heightened Def Con from 0.0341563 +++++++++++++++++++to 0.0341563
Heightened Def Con from 0.0341667 ++++++++++++++++++++to 0.0341667
Heightened Def Con from 0.0342 ++++++++++++++++++++to 0.0342
Heightened Def Con from 0.0342188 +++++++++++++++++++to 0.0342188
Heightened Def Con from 0.0342333 ++++++++++++++++++++to 0.0342333
Heightened Def Con from 0.0342667 ++++++++++++++++++++to 0.0342667
Heightened Def Con from 0.0342813 +++++++++++++++++++to 0.0342813
Heightened Def Con from 0.0343 ++++++++++++++++++++to 0.0343
Heightened Def Con from 0.0343333 ++++++++++++++++++++to 0.0343333
Heightened Def Con from 0.0343438 +++++++++++++++++++to 0.0343438
Heightened Def Con from 0.0343667 ++++++++++++++++++++to 0.0343667
Heightened Def Con from 0.0344 ++++++++++++++++++++to 0.0344
Heightened Def Con from 0.0344063 +++++++++++++++++++to 0.0344063
Heightened Def Con from 0.0344333 ++++++++++++++++++++to 0.0344333
Heightened Def Con from 0.0344667 ++++++++++++++++++++to 0.0344667
Heightened Def Con from 0.0344688 +++++++++++++++++++to 0.0344688
Heightened Def Con from 0.0345 ++++++++++++++++++++to 0.0345
Heightened Def Con from 0.0345313 +++++++++++++++++++to 0.0345313
Heightened Def Con from 0.0345333 ++++++++++++++++++++to 0.0345333
Heightened Def Con from 0.0345667 ++++++++++++++++++++to 0.0345667
Heightened Def Con from 0.0345938 +++++++++++++++++++to 0.0345938
Heightened Def Con from 0.0346 ++++++++++++++++++++to 0.0346
Heightened Def Con from 0.0346333 ++++++++++++++++++++to 0.0346333
Heightened Def Con from 0.0346563 +++++++++++++++++++to 0.0346563
Heightened Def Con from 0.0346667 ++++++++++++++++++++to 0.0346667
Heightened Def Con from 0.0347 ++++++++++++++++++++to 0.0347
Heightened Def Con from 0.0347188 +++++++++++++++++++to 0.0347188
Heightened Def Con from 0.0347333 ++++++++++++++++++++to 0.0347333
Heightened Def Con from 0.0347667 ++++++++++++++++++++to 0.0347667
Heightened Def Con from 0.0347813 +++++++++++++++++++to 0.0347813
Heightened Def Con from 0.0348 ++++++++++++++++++++to 0.0348
Heightened Def Con from 0.0348333 ++++++++++++++++++++to 0.0348333
Heightened Def Con from 0.0348438 +++++++++++++++++++to 0.0348438
Heightened Def Con from 0.0348667 ++++++++++++++++++++to 0.0348667
Heightened Def Con from 0.0349 ++++++++++++++++++++to 0.0349
Heightened Def Con from 0.0349063 +++++++++++++++++++to 0.0349063
Heightened Def Con from 0.0349333 ++++++++++++++++++++to 0.0349333
Heightened Def Con from 0.0349667 ++++++++++++++++++++to 0.0349667
Heightened Def Con from 0.0349688 +++++++++++++++++++to 0.0349688
Heightened Def Con from 0.035 ++++++++++++++++++++to 0.035
Heightened Def Con from 0.0350313 +++++++++++++++++++to 0.0350313
Heightened Def Con from 0.0350333 ++++++++++++++++++++to 0.0350333
Heightened Def Con from 0.0350667 ++++++++++++++++++++to 0.0350667
Heightened Def Con from 0.0350938 +++++++++++++++++++to 0.0350938
Heightened Def Con from 0.0351 ++++++++++++++++++++to 0.0351
Heightened Def Con from 0.0351333 ++++++++++++++++++++to 0.0351333
Heightened Def Con from 0.0351563 +++++++++++++++++++to 0.0351563
Heightened Def Con from 0.0351667 ++++++++++++++++++++to 0.0351667
Heightened Def Con from 0.0352 ++++++++++++++++++++to 0.0352
Heightened Def Con from 0.0352188 +++++++++++++++++++to 0.0352188
Heightened Def Con from 0.0352333 ++++++++++++++++++++to 0.0352333
Heightened Def Con from 0.0352667 ++++++++++++++++++++to 0.0352667
Heightened Def Con from 0.0352813 +++++++++++++++++++to 0.0352813
Heightened Def Con from 0.0353 ++++++++++++++++++++to 0.0353
Heightened Def Con from 0.0353333 ++++++++++++++++++++to 0.0353333
Heightened Def Con from 0.0353438 +++++++++++++++++++to 0.0353438
Heightened Def Con from 0.0353667 ++++++++++++++++++++to 0.0353667
Heightened Def Con from 0.0354 ++++++++++++++++++++to 0.0354
Heightened Def Con from 0.0354063 +++++++++++++++++++to 0.0354063
Heightened Def Con from 0.0354333 ++++++++++++++++++++to 0.0354333
Heightened Def Con from 0.0354667 ++++++++++++++++++++to 0.0354667
Heightened Def Con from 0.0354688 +++++++++++++++++++to 0.0354688
Heightened Def Con from 0.0355 ++++++++++++++++++++to 0.0355
Heightened Def Con from 0.0355313 +++++++++++++++++++to 0.0355313
Heightened Def Con from 0.0355333 ++++++++++++++++++++to 0.0355333
Heightened Def Con from 0.0355667 ++++++++++++++++++++to 0.0355667
Heightened Def Con from 0.0355938 +++++++++++++++++++to 0.0355938
Heightened Def Con from 0.0356 ++++++++++++++++++++to 0.0356
Heightened Def Con from 0.0356333 ++++++++++++++++++++to 0.0356333
Heightened Def Con from 0.0356563 +++++++++++++++++++to 0.0356563
Heightened Def Con from 0.0356667 ++++++++++++++++++++to 0.0356667
Heightened Def Con from 0.0357 ++++++++++++++++++++to 0.0357
Heightened Def Con from 0.0357188 +++++++++++++++++++to 0.0357188
Heightened Def Con from 0.0357333 ++++++++++++++++++++to 0.0357333
Heightened Def Con from 0.0357667 ++++++++++++++++++++to 0.0357667
Heightened Def Con from 0.0357813 +++++++++++++++++++to 0.0357813
Heightened Def Con from 0.0358 ++++++++++++++++++++to 0.0358
Heightened Def Con from 0.0358333 ++++++++++++++++++++to 0.0358333
Heightened Def Con from 0.0358438 +++++++++++++++++++to 0.0358438
Heightened Def Con from 0.0358667 ++++++++++++++++++++to 0.0358667
Heightened Def Con from 0.0359 ++++++++++++++++++++to 0.0359
Heightened Def Con from 0.0359063 +++++++++++++++++++to 0.0359063
Heightened Def Con from 0.0359333 ++++++++++++++++++++to 0.0359333
Heightened Def Con from 0.0359667 ++++++++++++++++++++to 0.0359667
Heightened Def Con from 0.0359688 +++++++++++++++++++to 0.0359688
Heightened Def Con from 0.036 ++++++++++++++++++++to 0.036
Heightened Def Con from 0.0360313 +++++++++++++++++++to 0.0360313
Heightened Def Con from 0.0360333 ++++++++++++++++++++to 0.0360333
Heightened Def Con from 0.0360667 ++++++++++++++++++++to 0.0360667
Heightened Def Con from 0.0360938 +++++++++++++++++++to 0.0360938
Heightened Def Con from 0.0361 ++++++++++++++++++++to 0.0361
Heightened Def Con from 0.0361333 ++++++++++++++++++++to 0.0361333
Heightened Def Con from 0.0361563 +++++++++++++++++++to 0.0361563
Heightened Def Con from 0.0361667 ++++++++++++++++++++to 0.0361667
Heightened Def Con from 0.0362 ++++++++++++++++++++to 0.0362
Heightened Def Con from 0.0362188 +++++++++++++++++++to 0.0362188
Heightened Def Con from 0.0362333 ++++++++++++++++++++to 0.0362333
Heightened Def Con from 0.0362667 ++++++++++++++++++++to 0.0362667
Heightened Def Con from 0.0362813 +++++++++++++++++++to 0.0362813
Heightened Def Con from 0.0363 ++++++++++++++++++++to 0.0363
Heightened Def Con from 0.0363333 ++++++++++++++++++++to 0.0363333
Heightened Def Con from 0.0363438 +++++++++++++++++++to 0.0363438
Heightened Def Con from 0.0363667 ++++++++++++++++++++to 0.0363667
Heightened Def Con from 0.0364 ++++++++++++++++++++to 0.0364
Heightened Def Con from 0.0364063 +++++++++++++++++++to 0.0364063
Heightened Def Con from 0.0364333 ++++++++++++++++++++to 0.0364333
Heightened Def Con from 0.0364667 ++++++++++++++++++++to 0.0364667
Heightened Def Con from 0.0364688 +++++++++++++++++++to 0.0364688
Heightened Def Con from 0.0365 ++++++++++++++++++++to 0.0365
Heightened Def Con from 0.0365313 +++++++++++++++++++to 0.0365313
Heightened Def Con from 0.0365333 ++++++++++++++++++++to 0.0365333
Heightened Def Con from 0.0365667 ++++++++++++++++++++to 0.0365667
Heightened Def Con from 0.0365938 +++++++++++++++++++to 0.0365938
Heightened Def Con from 0.0366 ++++++++++++++++++++to 0.0366
Heightened Def Con from 0.0366333 ++++++++++++++++++++to 0.0366333
Heightened Def Con from 0.0366563 +++++++++++++++++++to 0.0366563
Heightened Def Con from 0.0366667 ++++++++++++++++++++to 0.0366667
Heightened Def Con from 0.0367 ++++++++++++++++++++to 0.0367
Heightened Def Con from 0.0367188 +++++++++++++++++++to 0.0367188
Heightened Def Con from 0.0367333 ++++++++++++++++++++to 0.0367333
Heightened Def Con from 0.0367667 ++++++++++++++++++++to 0.0367667
Heightened Def Con from 0.0367813 +++++++++++++++++++to 0.0367813
Heightened Def Con from 0.0368 ++++++++++++++++++++to 0.0368
Heightened Def Con from 0.0368333 ++++++++++++++++++++to 0.0368333
Heightened Def Con from 0.0368438 +++++++++++++++++++to 0.0368438
Heightened Def Con from 0.0368667 ++++++++++++++++++++to 0.0368667
Heightened Def Con from 0.0369 ++++++++++++++++++++to 0.0369
Heightened Def Con from 0.0369063 +++++++++++++++++++to 0.0369063
Heightened Def Con from 0.0369333 ++++++++++++++++++++to 0.0369333
Heightened Def Con from 0.0369667 ++++++++++++++++++++to 0.0369667
Heightened Def Con from 0.0369688 +++++++++++++++++++to 0.0369688
Heightened Def Con from 0.037 ++++++++++++++++++++to 0.037
Heightened Def Con from 0.0370313 +++++++++++++++++++to 0.0370313
Heightened Def Con from 0.0370333 ++++++++++++++++++++to 0.0370333
Heightened Def Con from 0.0370667 ++++++++++++++++++++to 0.0370667
Heightened Def Con from 0.0370938 +++++++++++++++++++to 0.0370938
Heightened Def Con from 0.0371 ++++++++++++++++++++to 0.0371
Heightened Def Con from 0.0371333 ++++++++++++++++++++to 0.0371333
Heightened Def Con from 0.0371563 +++++++++++++++++++to 0.0371563
Heightened Def Con from 0.0371667 ++++++++++++++++++++to 0.0371667
Heightened Def Con from 0.0372 ++++++++++++++++++++to 0.0372
Heightened Def Con from 0.0372188 +++++++++++++++++++to 0.0372188
Heightened Def Con from 0.0372333 ++++++++++++++++++++to 0.0372333
Heightened Def Con from 0.0372667 ++++++++++++++++++++to 0.0372667
Heightened Def Con from 0.0372813 +++++++++++++++++++to 0.0372813
Heightened Def Con from 0.0373 ++++++++++++++++++++to 0.0373
Heightened Def Con from 0.0373333 ++++++++++++++++++++to 0.0373333
Heightened Def Con from 0.0373438 +++++++++++++++++++to 0.0373438
Heightened Def Con from 0.0373667 ++++++++++++++++++++to 0.0373667
Heightened Def Con from 0.0374 ++++++++++++++++++++to 0.0374
Heightened Def Con from 0.0374063 +++++++++++++++++++to 0.0374063
Heightened Def Con from 0.0374333 ++++++++++++++++++++to 0.0374333
Heightened Def Con from 0.0374667 ++++++++++++++++++++to 0.0374667
Heightened Def Con from 0.0374688 +++++++++++++++++++to 0.0374688
Heightened Def Con from 0.0375 ++++++++++++++++++++to 0.0375
Heightened Def Con from 0.0375313 +++++++++++++++++++to 0.0375313
Heightened Def Con from 0.0375333 ++++++++++++++++++++to 0.0375333
Heightened Def Con from 0.0375667 ++++++++++++++++++++to 0.0375667
Heightened Def Con from 0.0375938 +++++++++++++++++++to 0.0375938
Heightened Def Con from 0.0376 ++++++++++++++++++++to 0.0376
Heightened Def Con from 0.0376333 ++++++++++++++++++++to 0.0376333
Heightened Def Con from 0.0376563 +++++++++++++++++++to 0.0376563
Heightened Def Con from 0.0376667 ++++++++++++++++++++to 0.0376667
Heightened Def Con from 0.0377 ++++++++++++++++++++to 0.0377
Heightened Def Con from 0.0377188 +++++++++++++++++++to 0.0377188
Heightened Def Con from 0.0377333 ++++++++++++++++++++to 0.0377333
Heightened Def Con from 0.0377667 ++++++++++++++++++++to 0.0377667
Heightened Def Con from 0.0377813 +++++++++++++++++++to 0.0377813
Heightened Def Con from 0.0378 ++++++++++++++++++++to 0.0378
Heightened Def Con from 0.0378333 ++++++++++++++++++++to 0.0378333
Heightened Def Con from 0.0378438 +++++++++++++++++++to 0.0378438
Heightened Def Con from 0.0378667 ++++++++++++++++++++to 0.0378667
Heightened Def Con from 0.0379 ++++++++++++++++++++to 0.0379
Heightened Def Con from 0.0379063 +++++++++++++++++++to 0.0379063
Heightened Def Con from 0.0379333 ++++++++++++++++++++to 0.0379333
Heightened Def Con from 0.0379667 ++++++++++++++++++++to 0.0379667
Heightened Def Con from 0.0379688 +++++++++++++++++++to 0.0379688
Heightened Def Con from 0.038 ++++++++++++++++++++to 0.038
Heightened Def Con from 0.0380313 +++++++++++++++++++to 0.0380313
Heightened Def Con from 0.0380333 ++++++++++++++++++++to 0.0380333
Heightened Def Con from 0.0380667 ++++++++++++++++++++to 0.0380667
Heightened Def Con from 0.0380938 +++++++++++++++++++to 0.0380938
Heightened Def Con from 0.0381 ++++++++++++++++++++to 0.0381
Heightened Def Con from 0.0381333 ++++++++++++++++++++to 0.0381333
Heightened Def Con from 0.0381563 +++++++++++++++++++to 0.0381563
Heightened Def Con from 0.0381667 ++++++++++++++++++++to 0.0381667
Heightened Def Con from 0.0382 ++++++++++++++++++++to 0.0382
Heightened Def Con from 0.0382188 +++++++++++++++++++to 0.0382188
Heightened Def Con from 0.0382333 ++++++++++++++++++++to 0.0382333
Heightened Def Con from 0.0382667 ++++++++++++++++++++to 0.0382667
Heightened Def Con from 0.0382813 +++++++++++++++++++to 0.0382813
Heightened Def Con from 0.0383 ++++++++++++++++++++to 0.0383
Heightened Def Con from 0.0383333 ++++++++++++++++++++to 0.0383333
Heightened Def Con from 0.0383438 +++++++++++++++++++to 0.0383438
Heightened Def Con from 0.0383667 ++++++++++++++++++++to 0.0383667
Heightened Def Con from 0.0384 ++++++++++++++++++++to 0.0384
Heightened Def Con from 0.0384063 +++++++++++++++++++to 0.0384063
Heightened Def Con from 0.0384333 ++++++++++++++++++++to 0.0384333
Heightened Def Con from 0.0384667 ++++++++++++++++++++to 0.0384667
Heightened Def Con from 0.0384688 +++++++++++++++++++to 0.0384688
Heightened Def Con from 0.0385 ++++++++++++++++++++to 0.0385
Heightened Def Con from 0.0385313 +++++++++++++++++++to 0.0385313
Heightened Def Con from 0.0385333 ++++++++++++++++++++to 0.0385333
Heightened Def Con from 0.0385667 ++++++++++++++++++++to 0.0385667
Heightened Def Con from 0.0385938 +++++++++++++++++++to 0.0385938
Heightened Def Con from 0.0386 ++++++++++++++++++++to 0.0386
Heightened Def Con from 0.0386333 ++++++++++++++++++++to 0.0386333
Heightened Def Con from 0.0386563 +++++++++++++++++++to 0.0386563
Heightened Def Con from 0.0386667 ++++++++++++++++++++to 0.0386667
Heightened Def Con from 0.0387 ++++++++++++++++++++to 0.0387
Heightened Def Con from 0.0387188 +++++++++++++++++++to 0.0387188
Heightened Def Con from 0.0387333 ++++++++++++++++++++to 0.0387333
Heightened Def Con from 0.0387667 ++++++++++++++++++++to 0.0387667
Heightened Def Con from 0.0387813 +++++++++++++++++++to 0.0387813
Heightened Def Con from 0.0388 ++++++++++++++++++++to 0.0388
Heightened Def Con from 0.0388333 ++++++++++++++++++++to 0.0388333
Heightened Def Con from 0.0388438 +++++++++++++++++++to 0.0388438
Heightened Def Con from 0.0388667 ++++++++++++++++++++to 0.0388667
Heightened Def Con from 0.0389 ++++++++++++++++++++to 0.0389
Heightened Def Con from 0.0389063 +++++++++++++++++++to 0.0389063
Heightened Def Con from 0.0389333 ++++++++++++++++++++to 0.0389333
Heightened Def Con from 0.0389667 ++++++++++++++++++++to 0.0389667
Heightened Def Con from 0.0389688 +++++++++++++++++++to 0.0389688
Heightened Def Con from 0.039 ++++++++++++++++++++to 0.039
Heightened Def Con from 0.0390313 +++++++++++++++++++to 0.0390313
Heightened Def Con from 0.0390333 ++++++++++++++++++++to 0.0390333
Heightened Def Con from 0.0390667 ++++++++++++++++++++to 0.0390667
Heightened Def Con from 0.0390938 +++++++++++++++++++to 0.0390938
Heightened Def Con from 0.0391 ++++++++++++++++++++to 0.0391
Heightened Def Con from 0.0391333 ++++++++++++++++++++to 0.0391333
Heightened Def Con from 0.0391563 +++++++++++++++++++to 0.0391563
Heightened Def Con from 0.0391667 ++++++++++++++++++++to 0.0391667
Heightened Def Con from 0.0392 ++++++++++++++++++++to 0.0392
Heightened Def Con from 0.0392188 +++++++++++++++++++to 0.0392188
Heightened Def Con from 0.0392333 ++++++++++++++++++++to 0.0392333
Heightened Def Con from 0.0392667 ++++++++++++++++++++to 0.0392667
Heightened Def Con from 0.0392813 +++++++++++++++++++to 0.0392813
Heightened Def Con from 0.0393 ++++++++++++++++++++to 0.0393
Heightened Def Con from 0.0393333 ++++++++++++++++++++to 0.0393333
Heightened Def Con from 0.0393438 +++++++++++++++++++to 0.0393438
Heightened Def Con from 0.0393667 ++++++++++++++++++++to 0.0393667
